10.12.2021 17:33:51 [Dayz-Dog] 'DayzDog.json' does not exist, creating default config
19.12.2021 17:46:20 [Dayz-Dog] Spawned Wild Dog at <10738.165039, 6.724387, 2406.790771>
19.12.2021 17:46:20 [Dayz-Dog] Spawned Wild Dog at <3754.733154, 185.502075, 13062.045898>
19.12.2021 17:46:20 [Dayz-Dog] Spawned Wild Dog at <3776.454102, 188.154129, 13078.581055>
19.12.2021 17:46:20 [Dayz-Dog] Spawned Wild Dog at <3736.819336, 188.527573, 13075.228516>
19.12.2021 17:46:20 [Dayz-Dog] Spawned Wild Dog at <2039.697266, 258.406860, 7292.557129>
19.12.2021 20:41:36 [Dayz-Dog] 'DayzDog.json' found, loading existing config
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5907.244141, 136.336792, 4894.360352>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5930.728027, 146.387039, 4913.715332>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5891.680664, 136.021179, 4903.593750>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5905.745605, 136.334534, 4890.402832>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <11467.212891, 169.351425, 10691.540039>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <11475.653320, 168.075089, 10683.487305>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <1490.442627, 465.365387, 14187.496094>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <1483.132690, 466.233398, 14185.630859>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <1507.215088, 464.223419, 14210.885742>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <1490.865112, 463.155090, 14172.808594>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5844.918457, 82.621162, 4043.794189>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5826.762695, 84.117638, 4060.584229>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5847.167480, 89.545517, 4057.213379>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <5826.990234, 77.686081, 4025.579590>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <9568.538086, 242.799713, 14650.520508>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <10532.228516, 7.760871, 2024.386230>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <10524.110352, 7.470813, 2034.924805>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <10544.180664, 6.990659, 2043.397705>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <11092.909180, 211.599609, 12350.467773>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <11112.685547, 203.935318, 12329.360352>
19.12.2021 20:41:53 [Dayz-Dog] Spawned Wild Dog at <11082.727539, 215.194534, 12367.501953>
19.12.2021 22:10:46 [Dayz-Dog] Spawned Wild Dog at <2087.356445, 252.006042, 7239.283203>
20.12.2021 02:43:28 [Dayz-Dog] 'DayzDog.json' found, loading existing config
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <5256.406738, 307.618591, 10498.390625>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <5240.606934, 307.810333, 10481.172852>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <5256.186523, 307.467957, 10511.325195>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <1616.760742, 311.067169, 7882.900391>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <1640.129395, 309.472626, 7871.984375>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <1608.797974, 308.706055, 7893.101074>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12930.952148, 5.964341, 8222.973633>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12927.134766, 5.972425, 8232.777344>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12941.809570, 6.006010, 8219.926758>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12917.710938, 5.845765, 8210.594727>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <10547.776367, 224.993073, 8080.179199>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <10543.487305, 223.680664, 8067.984863>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <1070.723633, 469.959503, 13911.405273>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <1047.773560, 470.318726, 13891.924805>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <1092.026855, 469.399994, 13912.066406>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <1066.364380, 470.131165, 13917.554688>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12854.796875, 177.313721, 4523.591797>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12861.421875, 180.644882, 4542.084961>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <13009.203125, 6.061838, 10447.352539>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <13012.639648, 6.245331, 10426.683594>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12994.241211, 6.040186, 10451.879883>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <13004.287109, 6.061838, 10428.052734>
20.12.2021 02:43:45 [Dayz-Dog] Spawned Wild Dog at <12998.135742, 6.012241, 10425.392578>
20.12.2021 07:14:28 [Dayz-Dog] 'DayzDog.json' found, loading existing config
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <6028.702637, 267.156586, 10354.159180>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <6038.850098, 267.049622, 10357.535156>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <6022.824219, 267.177612, 10353.059570>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <6041.874512, 267.005432, 10366.467773>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <2525.077148, 254.500000, 9671.700195>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <11413.281250, 42.917480, 14437.795898>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <11420.299805, 44.791866, 14453.686523>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <9538.871094, 90.799118, 13832.620117>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <9556.112305, 91.376068, 13840.084961>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <9526.165039, 91.356491, 13835.542969>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <9516.218750, 92.805901, 13843.397461>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <9525.144531, 90.408005, 13830.320313>
20.12.2021 07:14:45 [Dayz-Dog] Spawned Wild Dog at <10925.843750, 6.113383, 2659.499756>
20.12.2021 07:19:41 [Dayz-Dog] 'DayzDog.json' found, loading existing config
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <6335.577637, 293.128204, 7596.607910>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <13486.170898, 73.118973, 3344.332275>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <13476.288086, 71.222267, 3352.434570>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <7500.092773, 395.250702, 9154.773438>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <7498.283691, 394.918182, 9170.068359>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <7493.807129, 395.733917, 9148.696289>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <7502.792969, 395.212921, 9177.273438>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <7513.792969, 396.142120, 9178.672852>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <2342.706299, 274.119507, 9060.277344>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <2323.026367, 273.617157, 9082.919922>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <2319.290771, 275.791199, 9044.741211>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <2320.368408, 274.833618, 9061.036133>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <2329.704834, 273.378265, 9083.423828>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <10906.210938, 6.040662, 2645.854004>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <10904.775391, 6.080891, 2642.147949>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <10899.032227, 6.319668, 2645.547119>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <4839.918457, 474.100006, 15208.899414>
20.12.2021 07:19:58 [Dayz-Dog] Spawned Wild Dog at <4824.746582, 475.100006, 15190.527344>
20.12.2021 08:01:10 [Dayz-Dog] 'DayzDog.json' found, loading existing config
20.12.2021 08:01:27 [Dayz-Dog] Spawned Wild Dog at <4805.328613, 339.100006, 10171.086914>
20.12.2021 08:01:27 [Dayz-Dog] Spawned Wild Dog at <4801.445313, 340.309753, 10177.844727>
20.12.2021 08:01:27 [Dayz-Dog] Spawned Wild Dog at <4782.345215, 339.100006, 10165.042969>
20.12.2021 08:01:27 [Dayz-Dog] Spawned Wild Dog at <1502.849121, 280.130859, 11954.763672>
20.12.2021 08:01:27 [Dayz-Dog] Spawned Wild Dog at <5664.586914, 72.564743, 2650.537109>
20.12.2021 08:01:27 [Dayz-Dog] Spawned Wild Dog at <5652.942871, 72.770699, 2661.090088>
20.12.2021 14:02:59 [Dayz-Dog] 'DayzDog.json' found, loading existing config
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <2067.060059, 256.070251, 10631.201172>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <2063.724609, 256.314484, 10609.469727>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <2055.438965, 255.746002, 10639.420898>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <2045.627319, 255.366699, 10643.904297>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <7020.183594, 295.977936, 7727.079102>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <7024.622559, 296.367157, 7710.406738>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <7031.695313, 296.456024, 7709.193848>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <14042.412109, 138.547073, 15003.621094>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <14056.169922, 138.828934, 15014.335938>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <14029.022461, 135.557083, 14982.406250>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <14041.248047, 138.238113, 15002.282227>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <10636.338867, 210.872223, 8042.328613>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <10652.314453, 211.110489, 8045.311523>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <6701.677246, 3.061543, 2520.865479>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <6718.100098, 3.061543, 2529.172852>
20.12.2021 14:03:16 [Dayz-Dog] Spawned Wild Dog at <6693.392578, 3.288513, 2513.482178>
20.12.2021 20:04:54 [Dayz-Dog] 'DayzDog.json' found, loading existing config
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <8075.987793, 6.012555, 3295.117920>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <8091.833496, 6.100612, 3271.574463>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <14970.865234, 145.486816, 14322.022461>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <14983.100586, 141.665634, 14319.682617>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <14974.780273, 132.002075, 14342.728516>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <14953.539063, 155.495285, 14321.783203>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <14978.323242, 137.947723, 14329.564453>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <2173.565430, 269.027557, 12953.412109>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <2162.338379, 270.177643, 12953.150391>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <2191.018799, 267.337372, 12935.923828>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <2174.184082, 269.310577, 12974.085938>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <8040.239746, 341.492798, 14696.284180>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <8034.729004, 341.740417, 14701.704102>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <8040.226074, 340.429962, 14683.998047>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <8049.474609, 341.844086, 14695.983398>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <6629.432617, 329.565155, 6080.780273>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <6622.163086, 329.522186, 6102.264160>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <6636.187988, 333.647705, 6101.180176>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <6648.323730, 337.450592, 6102.721680>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <10613.290039, 210.774506, 8052.119629>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <10634.951172, 210.820801, 8032.721680>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <10628.156250, 210.946533, 8047.311523>
20.12.2021 20:05:11 [Dayz-Dog] Spawned Wild Dog at <10601.899414, 210.645111, 8054.965332>
21.12.2021 02:06:46 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 02:07:04 [Dayz-Dog] Spawned Wild Dog at <9705.167969, 185.413818, 10404.054688>
21.12.2021 02:07:04 [Dayz-Dog] Spawned Wild Dog at <14821.083008, 67.487434, 14635.339844>
21.12.2021 02:07:04 [Dayz-Dog] Spawned Wild Dog at <14838.697266, 67.241859, 14641.904297>
21.12.2021 02:07:04 [Dayz-Dog] Spawned Wild Dog at <14811.019531, 71.918404, 14638.296875>
21.12.2021 02:07:04 [Dayz-Dog] Spawned Wild Dog at <10542.282227, 209.278702, 7987.347168>
21.12.2021 02:07:04 [Dayz-Dog] Spawned Wild Dog at <10525.862305, 213.718643, 7989.359863>
21.12.2021 06:00:33 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <8289.296875, 107.163475, 12707.213867>
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <6127.671875, 169.934433, 12773.943359>
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <6104.599121, 168.786194, 12764.610352>
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <6123.424805, 173.778519, 12791.969727>
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <6141.380371, 171.018631, 12783.158203>
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <3807.021484, 309.977631, 8772.490234>
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <3808.308350, 309.681183, 8767.667969>
21.12.2021 06:00:50 [Dayz-Dog] Spawned Wild Dog at <3807.172363, 311.399994, 8789.726563>
21.12.2021 09:54:53 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <9200.169922, 223.591843, 3917.552002>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <9201.157227, 222.841537, 3907.307617>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <4711.298340, 277.640472, 6908.738770>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <4711.439453, 280.280426, 6921.589355>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <8276.768555, 433.281403, 7496.562988>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <8287.892578, 439.161072, 7506.893066>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <10508.693359, 225.654572, 8028.199219>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <10516.375977, 222.080902, 8019.365723>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <10491.694336, 227.769791, 8026.592773>
21.12.2021 09:55:10 [Dayz-Dog] Spawned Wild Dog at <10485.589844, 227.288391, 8018.921875>
21.12.2021 11:38:27 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <3097.084473, 237.711639, 13787.359375>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <3081.166504, 239.034119, 13798.640625>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <6040.840820, 286.980530, 10063.143555>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <10725.228516, 7.003231, 2388.843750>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <10714.532227, 6.956485, 2379.980957>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <9480.688477, 304.200012, 8864.255859>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <9486.628906, 303.911743, 8860.119141>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <9500.004883, 304.000000, 8848.005859>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <9483.842773, 303.772858, 8868.877930>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <14825.818359, 73.876854, 14549.422852>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <14818.223633, 73.133339, 14567.410156>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <1054.258789, 5.135906, 2377.574463>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <7512.935547, 214.000000, 5157.059082>
21.12.2021 11:38:44 [Dayz-Dog] Spawned Wild Dog at <7502.944824, 214.034302, 5148.147949>
21.12.2021 11:58:29 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 11:58:47 [Dayz-Dog] Spawned Wild Dog at <2047.221924, 254.917480, 10524.417969>
21.12.2021 11:58:47 [Dayz-Dog] Spawned Wild Dog at <2070.608398, 254.266129, 10504.009766>
21.12.2021 11:58:47 [Dayz-Dog] Spawned Wild Dog at <2045.731689, 253.786774, 10513.974609>
21.12.2021 11:58:47 [Dayz-Dog] Spawned Wild Dog at <9711.420898, 181.169571, 10535.469727>
21.12.2021 11:58:47 [Dayz-Dog] Spawned Wild Dog at <9700.176758, 181.022903, 10518.033203>
21.12.2021 11:58:47 [Dayz-Dog] Spawned Wild Dog at <10375.000000, 5.973547, 2181.600098>
21.12.2021 11:58:47 [Dayz-Dog] Spawned Wild Dog at <10364.895508, 5.828414, 2190.492188>
21.12.2021 12:00:32 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <7439.957031, 398.534119, 9063.136719>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <7441.790527, 403.468872, 9082.007813>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <7427.333496, 395.432434, 9052.086914>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <8279.283203, 427.286011, 7472.071777>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <8291.835938, 434.476685, 7493.699707>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <9360.816406, 92.290604, 13793.905273>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <9372.182617, 91.468079, 13790.820313>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <9346.514648, 88.842857, 13774.655273>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <9370.743164, 95.571144, 13812.435547>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <9371.700195, 92.048538, 13793.536133>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <7292.709473, 268.708191, 6927.392090>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <3194.086426, 227.007568, 4122.913086>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <3176.538818, 223.108292, 4111.523926>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <3177.030762, 222.665024, 4108.837891>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <3199.022217, 228.957733, 4130.001953>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <8177.240234, 248.779953, 11009.186523>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <8192.835938, 247.647034, 11025.613281>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <8180.018555, 249.089630, 11004.237305>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <8163.187012, 250.947540, 10990.651367>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <3506.899902, 5.667899, 2414.500000>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <4433.581055, 4.035413, 2362.430420>
21.12.2021 12:00:49 [Dayz-Dog] Spawned Wild Dog at <4416.526855, 5.356160, 2347.891357>
21.12.2021 15:09:28 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <3375.419678, 206.488373, 4050.665283>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <3378.318115, 210.313171, 4071.984131>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <3388.385986, 206.451355, 4045.168945>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <3381.736328, 209.224106, 4064.708496>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <2557.617920, 304.184631, 10912.203125>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <2572.480225, 306.345337, 10890.465820>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <5855.145508, 278.539276, 10079.376953>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <5850.125488, 278.067017, 10093.413086>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <5832.004395, 278.836914, 10072.060547>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <5434.419922, 163.857132, 12687.926758>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <5451.770020, 163.143509, 12671.955078>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <9742.550781, 185.168182, 10366.791016>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <9744.100586, 184.182541, 10382.498047>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <9732.112305, 187.055023, 10367.917969>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <9744.578125, 185.158112, 10350.314453>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <11293.535156, 276.507813, 4349.080566>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <11280.630859, 277.336670, 4360.018555>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <11298.321289, 271.586426, 4371.744629>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <11293.346680, 278.455627, 4341.521484>
21.12.2021 15:09:45 [Dayz-Dog] Spawned Wild Dog at <10639.116211, 210.351242, 7945.189453>
21.12.2021 15:19:27 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <4100.236816, 337.545288, 11037.434570>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <4100.683105, 337.439148, 11051.458984>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <4118.489258, 338.360474, 11027.992188>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <1944.456665, 6.120969, 2256.728027>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <1936.048950, 6.177117, 2239.198730>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <1939.183350, 6.071027, 2243.986816>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <1942.018188, 6.062713, 2242.548828>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <13262.639648, 1.911446, 3774.871826>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <13282.778320, 1.836822, 3775.669189>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <13272.721680, 0.961104, 3751.702637>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <13244.185547, 1.259514, 3754.022705>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <5922.156250, 75.075127, 3894.826904>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <5912.547363, 73.865028, 3897.524902>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <5937.093750, 73.536736, 3875.282959>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <5938.538086, 86.442650, 3913.399658>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <5802.670898, 127.179207, 4836.306641>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <5818.042480, 129.855423, 4835.132324>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6240.562988, 304.903534, 7845.409180>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6219.181152, 302.306732, 7826.253418>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6243.481445, 307.838226, 7864.708008>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6221.396973, 305.979492, 7852.700684>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6224.851074, 304.787720, 7843.932617>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6897.036621, 295.745148, 7803.979004>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6912.661621, 296.193146, 7810.538086>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6874.332520, 294.903625, 7787.509277>
21.12.2021 15:19:44 [Dayz-Dog] Spawned Wild Dog at <6896.203613, 295.905518, 7823.181152>
21.12.2021 15:39:29 [Dayz-Dog] 'DayzDog.json' found, loading existing config
21.12.2021 15:39:47 [Dayz-Dog] Spawned Wild Dog at <2626.742676, 309.824646, 6347.556152>
21.12.2021 15:39:47 [Dayz-Dog] Spawned Wild Dog at <2625.518799, 309.477539, 6344.759277>
